snp,p_emp,mean_abs_shap,stdev_abs_shap,mean_shap
SNP3695,0.19322033898305085,3.9281592083474e-05,2.149675584633456e-05,-6.305829932292303e-13
SNP12789,0.19491525423728814,3.611760500158804e-05,1.7236591028835023e-05,0.0
SNP9726,0.19491525423728814,4.413207300482706e-05,2.2150641866558923e-05,-3.2741809263825415e-13
SNP11678,0.19491525423728814,3.717385538038798e-05,1.7392694580014065e-05,-7.761021455128988e-13
SNP2426,0.19491525423728814,3.645268625405151e-05,2.4024293379216214e-05,-3.637978807091713e-13
SNP5064,0.19491525423728814,3.5013190317840784e-05,1.7840909600465843e-05,-2.3040532444914184e-13
SNP5139,0.19491525423728814,3.73300072078564e-05,3.4105738324978825e-05,4.577789998923738e-13
SNP6177,0.19491525423728814,4.116259454652512e-05,2.2054922561328234e-05,-2.4253192047278088e-14
SNP5970,0.19491525423728814,4.285156912374078e-05,2.5586485279486028e-05,-3.5167128468553224e-13
SNP2676,0.19491525423728814,4.0563998075716276e-05,2.4603371610646465e-05,-4.547473508864641e-13
SNP14227,0.19491525423728814,4.2746531313847906e-05,2.1191362918581554e-05,-7.639755494892597e-13
SNP6697,0.19491525423728814,4.514396761805983e-05,2.382404683388874e-05,-2.7891170854369797e-13
SNP12881,0.19491525423728814,4.146778126596473e-05,2.2119019983890623e-05,7.761021455128988e-13
SNP6707,0.19661016949152543,3.482016031436312e-05,2.667518059740269e-05,7.761021455128988e-13
SNP6208,0.19661016949152543,2.5731637700422045e-05,1.542704068590431e-05,-5.093170329928399e-13
SNP9542,0.19661016949152543,3.571216304256571e-05,3.8081795782369136e-05,5.911715561524034e-14
SNP11785,0.19661016949152543,3.54375892857206e-05,1.582516429748758e-05,6.669627813001473e-13
SNP10686,0.19661016949152543,3.4978043537800355e-05,1.5402337727286163e-05,2.5465851649641993e-13
SNP7952,0.19661016949152543,2.7014461265935098e-05,1.2915307086294576e-05,-1.3339255626002948e-13
SNP2081,0.19661016949152543,3.3825157164149766e-05,1.6548238383405417e-05,1.5764574830730757e-13
SNP3770,0.19830508474576272,3.355849746488578e-05,1.3691162861286816e-05,-2.0615213240186372e-13
SNP8361,0.19830508474576272,2.7861537746503017e-05,1.7062667748787356e-05,7.275957614183426e-14
SNP230,0.19830508474576272,3.8636031422356607e-05,2.8610108848332378e-05,1.8189894035458566e-13
SNP9694,0.2,4.254424672884246e-05,2.0971196607590325e-05,2.4253192047278086e-13
SNP14458,0.2,4.3263211197578735e-05,2.615761111772921e-05,2.6072181450823944e-13
SNP5180,0.2,4.2103855157620274e-05,1.8430762799051495e-05,6.548361852765083e-13
SNP2231,0.2,3.695013075533401e-05,1.457187464085565e-05,7.154691653947035e-13
SNP6673,0.2,2.9230941739418388e-05,1.7254681764682582e-05,1.8189894035458566e-13
SNP11791,0.2,3.353139082416116e-05,1.2874236983743074e-05,3.637978807091713e-13
SNP1939,0.2016949152542373,3.6960945568959387e-05,1.7650550735300777e-05,4.971904369692007e-13
SNP7690,0.2016949152542373,4.230590348015539e-05,1.9112157571372138e-05,1.0186340659856797e-12
SNP12682,0.2016949152542373,3.5342239049593144e-05,2.506810923542797e-05,-3.637978807091713e-14
SNP7595,0.2016949152542373,3.489189482934307e-05,1.6136839668247017e-05,7.275957614183426e-14
SNP10681,0.2016949152542373,3.4625821996693654e-05,2.630388513979745e-05,-3.5167128468553224e-13
SNP6834,0.2016949152542373,3.211716104870514e-05,3.5228135369888614e-05,7.499778575947857e-14
SNP1183,0.2033898305084746,2.088224108471574e-05,1.2676519694414676e-05,2.3646862246096135e-13
SNP8594,0.2033898305084746,1.1566658076844761e-05,1.3530780198679833e-05,-9.094947017729283e-15
SNP35,0.2033898305084746,3.505301545374095e-05,1.596075224479602e-05,1.2126596023639043e-13
SNP10025,0.2033898305084746,2.339824435087697e-05,2.1881570634262993e-05,-4.1230426480372745e-13
SNP10773,0.2033898305084746,3.602611747434518e-05,2.4231332462616162e-05,5.093170329928399e-13
SNP1913,0.2033898305084746,4.174352269425678e-05,1.8493036754343107e-05,-1.940255363782247e-13
SNP3214,0.2033898305084746,4.143751174221203e-05,1.9934852110996278e-05,-2.3040532444914184e-13
SNP6638,0.2033898305084746,2.857322013975742e-05,1.9976740902641417e-05,-3.880510727564494e-13
SNP14379,0.2033898305084746,4.2582682229597895e-05,2.6636332853781386e-05,1.127773430198431e-12
SNP2565,0.2033898305084746,3.469239407877467e-05,3.146472341108815e-05,-3.077123740998407e-13
SNP5893,0.2033898305084746,3.494595602508828e-05,2.544001951573534e-05,8.913048077374697e-13
SNP6040,0.2033898305084746,1.5209461865500392e-05,1.6490637467130656e-05,-1.3339255626002948e-13
SNP3308,0.20508474576271185,3.5778576948359844e-05,2.5230504915821688e-05,1.0307606620093186e-13
SNP11290,0.20508474576271185,2.320949952263618e-05,1.2468445053960668e-05,5.456968210637569e-13
SNP7800,0.20508474576271185,3.767648810632333e-05,2.4341810187416392e-05,-1.2793558804939191e-12
SNP11866,0.20508474576271185,1.6551394613391796e-05,1.5139246652393914e-05,3.8198777474462985e-13
SNP13947,0.20508474576271185,3.891775388183305e-05,2.1664431940908006e-05,4.244308608273665e-13
SNP12151,0.20508474576271185,3.999742503462282e-05,1.9032534220595952e-05,6.427095892528693e-13
SNP10404,0.20508474576271185,4.260557652742136e-05,1.7733097935799062e-05,-7.275957614183426e-14
SNP4981,0.20508474576271185,2.9430467936132724e-05,2.4035133399529575e-05,-2.4253192047278086e-13
SNP305,0.20508474576271185,3.4747861694389336e-05,1.993178563560378e-05,1.4551915228366852e-13
SNP9499,0.20677966101694914,3.520586411468685e-05,1.8272692659901943e-05,-6.305829932292303e-13
SNP2517,0.20677966101694914,3.430124705270525e-05,3.212503995266226e-05,-6.139089236967266e-13
SNP11770,0.20677966101694914,4.046097319587716e-05,2.7021659500265265e-05,5.275069270282983e-13
SNP8884,0.20677966101694914,1.9820339390813992e-05,1.3426372117831584e-05,7.518489534656207e-13
SNP6667,0.20847457627118643,3.734459565748693e-05,1.623839660228877e-05,3.7592447673281034e-13
SNP6675,0.20847457627118643,4.463742522299678e-05,2.4655894317505254e-05,-7.154691653947035e-13
SNP1449,0.20847457627118643,4.075169383819836e-05,1.8164171078680286e-05,-5.335702250401179e-13
SNP12555,0.20847457627118643,2.2675856556209813e-05,1.2220799098396508e-05,-2.0008883439004421e-13
SNP7944,0.20847457627118643,3.883987462662238e-05,3.210421300101144e-05,-4.0017766878008843e-13
SNP10238,0.20847457627118643,4.075678526229846e-05,1.8232004662447523e-05,2.4253192047278086e-13
SNP560,0.20847457627118643,3.4840231158644504e-05,2.6273199907111868e-05,-7.942920395483573e-13
SNP11540,0.20847457627118643,2.855010466494908e-05,1.4268956096691528e-05,-1.940255363782247e-13
SNP6060,0.20847457627118643,3.5768300996702843e-05,3.4369227970822256e-05,1.1868905858136713e-12
SNP1818,0.20847457627118643,3.3289779967162755e-05,1.512679754944831e-05,2.9103830456733704e-13
SNP13511,0.21016949152542372,1.9947896331965844e-05,1.7887167365051766e-05,1.2732925824820997e-13
SNP5669,0.21016949152542372,3.6566621353510224e-05,2.4268664367770364e-05,5.638867150992155e-13
SNP3054,0.21016949152542372,3.471861709840596e-05,1.639861462505427e-05,0.0
SNP1803,0.21016949152542372,2.8577584877590805e-05,1.5590726147592395e-05,-4.244308608273665e-13
SNP11757,0.21016949152542372,4.520376923513443e-05,2.2239437926897512e-05,4.608106488982837e-13
SNP10817,0.21016949152542372,2.7823906045038408e-05,1.0317303895754454e-05,2.5465851649641993e-13
SNP9994,0.21016949152542372,1.7115880345954793e-05,1.3051214909319095e-05,-3.2135479462643464e-13
SNP2744,0.21016949152542372,3.643501229817048e-05,1.88984991147334e-05,4.850638409455617e-13
SNP3025,0.21016949152542372,3.814364808931714e-05,2.5026094974918308e-05,-4.971904369692007e-13
SNP4452,0.21016949152542372,3.8059330108808354e-05,1.6192983273911355e-05,-4.850638409455617e-13
SNP1139,0.21016949152542372,4.114280117695065e-05,1.8595643557031763e-05,1.697723443309466e-13
SNP1231,0.211864406779661,3.8778736282741496e-05,2.2070581272245083e-05,1.5764574830730757e-13
SNP3130,0.211864406779661,4.258393637428526e-05,1.7238111313027907e-05,-4.608106488982837e-13
SNP1473,0.211864406779661,3.819611507121105e-05,3.27054202006001e-05,-1.1217101321866115e-13
SNP6616,0.211864406779661,1.7283656792036102e-05,1.775896284237513e-05,-6.063298011819522e-14
SNP7294,0.211864406779661,2.9785582094821922e-05,1.1796743291974779e-05,-2.0615213240186372e-13
SNP10970,0.211864406779661,3.297088865413874e-05,2.870226065383488e-05,3.637978807091713e-14
SNP12510,0.211864406779661,3.215877477487083e-05,1.3102497582146563e-05,-7.033425693710645e-13
SNP4567,0.211864406779661,3.834627407438044e-05,2.7592885424146277e-05,1.2732925824820995e-12
SNP12249,0.211864406779661,3.488064524087046e-05,2.0494529447610805e-05,-2.0615213240186372e-13
SNP6367,0.211864406779661,3.436212392747014e-05,2.009815360807268e-05,8.852415097256502e-13
SNP572,0.211864406779661,2.6396101942130674e-05,1.805347824901342e-05,-1.940255363782247e-13
SNP14393,0.2135593220338983,2.102520857685401e-05,1.3156883796706449e-05,-2.1827872842550277e-13
SNP12015,0.2135593220338983,4.0772550855763255e-05,2.0991937570705927e-05,4.8506384094556176e-14
SNP8029,0.2135593220338983,3.3411770849246145e-05,2.610295728507138e-05,8.185452315956354e-13
SNP8906,0.2135593220338983,3.819879518535648e-05,2.8278161739717864e-05,-2.4859521848460037e-13
SNP1214,0.2135593220338983,3.269752204990558e-05,1.4980792103202429e-05,1.0913936421275138e-13
SNP13906,0.2135593220338983,3.214207265652173e-05,1.849372721547821e-05,6.063298011819522e-14
SNP3687,0.2135593220338983,4.282414265617262e-05,2.1983759257260493e-05,-1.697723443309466e-13
SNP13678,0.2135593220338983,4.133858563970231e-05,1.968009625434619e-05,-6.184563972055912e-13
SNP9350,0.21525423728813559,3.7268847057324215e-05,2.6064515419398357e-05,-3.637978807091713e-13
SNP691,0.21525423728813559,3.514180581381273e-05,2.668468926948765e-05,-3.4560798667371273e-13
SNP6561,0.21525423728813559,3.4988432598765936e-05,1.9336439146539986e-05,-2.4253192047278086e-13
SNP10000,0.21525423728813559,4.115478492167313e-05,2.1556037322545856e-05,7.033425693710645e-13
SNP9132,0.21525423728813559,3.663251245598076e-05,2.067460238472455e-05,-7.639755494892597e-13
SNP14585,0.21525423728813559,3.888778616480219e-05,3.2002546561124914e-05,4.3655745685100554e-13
SNP8050,0.21525423728813559,3.6916982559584236e-05,2.0582072383586596e-05,-2.7891170854369797e-13
SNP14156,0.21694915254237288,2.898908211742916e-05,1.994785004694932e-05,6.427095892528693e-13
SNP14061,0.21694915254237288,3.688127020723186e-05,1.7337493932349042e-05,-3.880510727564494e-13
SNP3086,0.21694915254237288,3.804898201148414e-05,2.2329562821376915e-05,-3.5167128468553224e-13
SNP9125,0.21694915254237288,3.949629932928171e-05,2.561314363169177e-05,6.063298011819522e-15
SNP12423,0.21694915254237288,4.117334404630431e-05,1.6467090996673013e-05,2.1827872842550277e-13
SNP1195,0.21694915254237288,1.661270443946705e-05,1.3001481246538823e-05,-1.5158245029548803e-13
SNP6292,0.21694915254237288,4.083321623814603e-05,2.1958010189676914e-05,4.850638409455617e-13
SNP14171,0.21694915254237288,3.218146797735244e-05,2.8573931760049466e-05,-4.850638409455617e-13
SNP361,0.21694915254237288,3.315231155283982e-05,1.2879995613946609e-05,-6.427095892528693e-13
SNP1108,0.21864406779661016,1.4066271881650513e-05,1.415276307083378e-05,9.701276818911235e-14
SNP2398,0.21864406779661016,2.991910314449342e-05,1.6412107476388142e-05,-3.2741809263825415e-13
SNP4857,0.21864406779661016,3.356528155563865e-05,1.4088364449789217e-05,-4.3655745685100554e-13
SNP9201,0.21864406779661016,1.001547131333306e-05,1.4438728034768008e-05,-3.031649005909761e-14
SNP8715,0.21864406779661016,3.613804781707586e-05,2.171835806712821e-05,1.8796223836640517e-13
SNP10187,0.22033898305084745,2.8314202124117096e-05,1.4675771313997118e-05,-1.3339255626002948e-13
SNP12005,0.22033898305084745,1.547736569288342e-05,1.6703551757368597e-05,2.6678511252005895e-13
SNP3710,0.22033898305084745,2.571733856408779e-05,1.3909295830165394e-05,2.0615213240186372e-13
SNP7032,0.22033898305084745,3.7252960719342806e-05,2.466620168579583e-05,2.5465851649641993e-13
SNP11004,0.22033898305084745,3.576868874082114e-05,3.63678652594246e-05,-3.8122986249315244e-13
SNP8253,0.22033898305084745,3.761471206720065e-05,2.2974485590510558e-05,-6.184563972055912e-13
SNP5076,0.22033898305084745,3.6870796005435595e-05,2.7226124156925063e-05,-1.3339255626002947e-12
SNP109,0.22203389830508474,3.638970438866333e-05,1.902874551809076e-05,2.5465851649641993e-13
SNP12130,0.22203389830508474,2.9359550596079012e-05,1.666474787272304e-05,-8.48861721654733e-14
SNP10691,0.22203389830508474,4.146551031832739e-05,2.382361952025857e-05,2.4253192047278088e-14
SNP14430,0.22203389830508474,3.525909190405703e-05,1.9162025991738984e-05,8.36735125631094e-13
SNP5189,0.22203389830508474,3.385784016851782e-05,2.4551229661721938e-05,5.366018740460276e-13
SNP9,0.22203389830508474,2.615529455700501e-05,1.5126205620161315e-05,-5.456968210637569e-13
SNP6817,0.22203389830508474,3.588492654671427e-05,1.7900482060485264e-05,-5.578234170873959e-13
SNP9338,0.22203389830508474,9.46964907294993e-06,1.2631995778898256e-05,-4.244308608273665e-13
SNP11900,0.22372881355932203,1.6099296814597134e-05,1.1958363800789467e-05,-5.456968210637569e-14
SNP13354,0.22372881355932203,3.352648418513127e-05,2.3415584558811796e-05,-2.9103830456733704e-13
SNP12181,0.22372881355932203,2.1213800500845537e-05,1.72076121646978e-05,1.4551915228366852e-13
SNP8628,0.22372881355932203,3.8060195438447406e-05,2.428203343693943e-05,-1.697723443309466e-13
SNP2729,0.22372881355932203,3.249510476355984e-05,2.0356489547990087e-05,1.2126596023639044e-14
SNP14170,0.22372881355932203,1.586186588004542e-05,1.0910334592595059e-05,1.940255363782247e-13
SNP2380,0.22372881355932203,3.5044068245042584e-05,1.889206641537635e-05,-1.2126596023639044e-14
SNP14618,0.22372881355932203,3.770579175882934e-05,2.3885737127511278e-05,-7.700388475010793e-13
SNP11070,0.22372881355932203,2.7753145344225533e-05,1.3964663995906803e-05,-4.0017766878008843e-13
SNP2599,0.22372881355932203,3.3633528000791555e-05,2.492797802182324e-05,-2.4253192047278088e-14
SNP2805,0.22542372881355932,1.2456403907587326e-05,1.398911433001973e-05,-7.579122514774402e-14
SNP446,0.22542372881355932,3.747928267633445e-05,2.7025474052693462e-05,2.8194335754960775e-13
SNP3371,0.22542372881355932,1.9120528850180563e-05,1.0082312189348521e-05,-5.214436290164789e-13
SNP2280,0.22542372881355932,3.305639897007495e-05,1.5819461783160097e-05,-2.9103830456733704e-13
SNP13234,0.22542372881355932,2.3893406038647905e-05,1.8890383327904724e-05,-4.244308608273665e-14
SNP12503,0.22542372881355932,3.435419639875666e-05,2.8461658915492556e-05,-6.760577283178766e-13
SNP14267,0.2271186440677966,3.2139465905250596e-05,2.927727183258614e-05,-3.3348139065007366e-13
SNP10206,0.2271186440677966,3.793568246085973e-05,2.230454341534707e-05,-1.0428872580329578e-12
SNP310,0.2271186440677966,1.820126362266213e-05,1.2674200002726482e-05,1.2732925824820997e-13
SNP813,0.2271186440677966,3.477164350139598e-05,1.6348638003045373e-05,-1.4551915228366852e-13
SNP5254,0.2271186440677966,2.476968789778766e-05,1.9762542344488385e-05,-3.5773458269735175e-13
SNP13236,0.2271186440677966,3.0238616933881227e-05,1.9260613193337342e-05,-3.941143707682689e-13
SNP10719,0.2271186440677966,3.213156589481514e-05,2.6437906832831907e-05,1.2369127944111825e-12
SNP5098,0.2271186440677966,3.2119968891493046e-05,1.4777271561249856e-05,2.1827872842550277e-13
SNP1927,0.2271186440677966,3.767548635247901e-05,2.485334304666312e-05,-1.7583564234276612e-13
SNP3230,0.2271186440677966,3.7999309788574465e-05,1.7697333125799295e-05,-3.637978807091713e-13
SNP12022,0.2288135593220339,3.435139051968387e-05,1.4544494553889484e-05,-1.1156468341747919e-12
SNP605,0.2288135593220339,2.232099605559294e-05,1.4636166301814208e-05,4.729372449219227e-13
SNP10121,0.2288135593220339,3.416004240837841e-05,2.5184247049963252e-05,-4.911271389573813e-13
SNP9951,0.2288135593220339,3.3062411481902625e-05,2.453189367218434e-05,6.790893773237864e-13
SNP7995,0.2288135593220339,3.4961091744965716e-05,1.7754971134343724e-05,-3.7592447673281034e-13
SNP9148,0.2288135593220339,1.9088465111659996e-05,1.9070959143108526e-05,-3.7592447673281034e-13
SNP11268,0.2288135593220339,3.8522699105669746e-05,1.715002383110582e-05,4.1230426480372745e-13
SNP12056,0.2305084745762712,2.9942605397081935e-05,1.7593582809932428e-05,2.6678511252005895e-13
SNP2209,0.2305084745762712,3.494390946192046e-05,1.7746739421158467e-05,4.3655745685100554e-13
SNP1384,0.2305084745762712,1.3454097388603258e-05,1.881505267756729e-05,-6.912159733474255e-13
SNP4624,0.2305084745762712,3.944117846306957e-05,1.823956332961213e-05,-3.637978807091713e-14
SNP2709,0.2305084745762712,3.002111308281504e-05,2.673323828771781e-05,-3.092281986027956e-13
SNP11206,0.2305084745762712,2.0919536964356667e-05,1.598698233722657e-05,6.063298011819522e-15
SNP5721,0.2305084745762712,3.399455121931775e-05,2.1217937390599357e-05,-4.1230426480372745e-13
SNP10514,0.2305084745762712,3.769432880896299e-05,1.747238416043305e-05,-7.518489534656207e-13
SNP14448,0.2305084745762712,2.302389435499208e-05,1.1751970006513477e-05,-2.5465851649641993e-13
SNP14698,0.23220338983050848,3.440720144074779e-05,2.5555928797611936e-05,-2.5769016550232966e-13
SNP7321,0.23220338983050848,2.4254599423632802e-05,1.4391152149392628e-05,1.2126596023639044e-14
SNP4411,0.23220338983050848,3.3925270799954886e-05,2.4751955453878197e-05,-8.852415097256502e-13
SNP14796,0.23389830508474577,3.283754482254153e-05,1.6247098927749475e-05,1.5764574830730757e-13
SNP5457,0.23389830508474577,2.977006159805266e-05,2.4469573832197924e-05,-7.579122514774402e-13
SNP10013,0.23389830508474577,1.1974826914714261e-05,1.244195410217489e-05,-1.0307606620093186e-13
SNP5374,0.23389830508474577,2.3596819482918362e-05,1.349898651799448e-05,-1.0913936421275138e-13
SNP11342,0.23389830508474577,3.250817450558922e-05,1.4038492338316116e-05,9.701276818911235e-14
SNP12420,0.23389830508474577,3.534410523570841e-05,1.9665127457992283e-05,-8.48861721654733e-14
SNP14871,0.23389830508474577,2.777356998800921e-05,1.1323970827489229e-05,3.1529149661461513e-13
SNP12992,0.23389830508474577,3.3853466168996724e-05,2.2819544056675108e-05,-2.3040532444914184e-13
SNP3280,0.23389830508474577,1.8009179748332826e-05,1.8798913365637302e-05,-6.669627813001474e-14
SNP5220,0.23389830508474577,3.8048225324018855e-05,1.553811662803357e-05,-6.548361852765083e-13
SNP10997,0.23389830508474577,3.266381552142169e-05,1.3622524069362662e-05,-5.456968210637569e-13
